TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
skin-buttock-malignant_melanoma-superficial_spreading	skin-buttock-malignant_melanoma-superficial_spreading	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
inverted	inverted	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-other-endometrial_polyp	endometrium-other-endometrial_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
genital_tract-germ_cell_tumour	genital_tract-germ_cell_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-ependymoma_Grade_III-IV	central_nervous_system-temporal_lobe-glioma-ependymoma_Grade_III-IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovary-sex_cord-stromal_tumour-Leydig_cell_tumour	ovary-sex_cord-stromal_tumour-Leydig_cell_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
pituitary-carcinoma-ACTH	pituitary-carcinoma-ACTH	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-malignant_melanoma-spitzoid	skin-malignant_melanoma-spitzoid	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-infratentorial-glioma-astrocytoma_Grade_I	central_nervous_system-infratentorial-glioma-astrocytoma_Grade_I	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
basal_cell_adenocarcinoma	basal_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovary-carcinoma-Krukenberg_tumour	ovary-carcinoma-Krukenberg_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-blood_vessel-haemangioma-spindle_cell	soft_tissue-blood_vessel-haemangioma-spindle_cell	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-aldosterone_producing	adrenal_gland-adrenal_gland-adrenal_cortical_neoplasm-aldosterone_producing	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
hepatosplenic_T_cell_lymphoma	hepatosplenic_T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
splanchnic_vein_thrombosis	splanchnic_vein_thrombosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
breast-carcinoma-other_carcinoma	breast-carcinoma-other_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
adrenal_gland-extraadrenal-pheochromocytoma	adrenal_gland-extraadrenal-pheochromocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-retromolar-carcinoma-polymorphous_low_grade_adenocarcinoma	salivary_gland-retromolar-carcinoma-polymorphous_low_grade_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-submandibular-carcinoma-mucoepidermoid_carcinoma	salivary_gland-submandibular-carcinoma-mucoepidermoid_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-frontoparietal-other-dysembryoplastic_neuroepithelial_tumour	central_nervous_system-frontoparietal-other-dysembryoplastic_neuroepithelial_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ischium	ischium	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
idiopathic_erythrocytosis	idiopathic_erythrocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
olfactory_neuroblastoma	olfactory_neuroblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-humerus-chondrosarcoma-dedifferentiated	bone-humerus-chondrosarcoma-dedifferentiated	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
liponeurocytoma	liponeurocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-oligodendroglioma	central_nervous_system-cerebral_cortex-glioma-oligodendroglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
upper_aerodigestive_tract-vocal_cord-carcinoma-squamous_cell_carcinoma	upper_aerodigestive_tract-vocal_cord-carcinoma-squamous_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-elbow-other-atypical_Spitzoid_tumour	skin-elbow-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-other-ovarian_sex_cord_tumour	endometrium-other-ovarian_sex_cord_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibrous_dysplasia	fibrous_dysplasia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
soft_tissue-nerve_sheath-schwannoma-melanotic	soft_tissue-nerve_sheath-schwannoma-melanotic	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-knee-other-atypical_Spitzoid_tumour	skin-knee-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-brainstem-glioma-astrocytoma	central_nervous_system-brainstem-glioma-astrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ependymoblastoma_Grade_IV	ependymoblastoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
secondary_thrombocythaemia	secondary_thrombocythaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-glioma-astrocytoma_Grade_IV	central_nervous_system-glioma-astrocytoma_Grade_IV	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
muscle	muscle	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-adult_T_cell_lymphoma-leukaemia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-duodenum-adenoma-pyloric_gland	small_intestine-duodenum-adenoma-pyloric_gland	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-neck-benign_melanocytic_nevus-Spitz	skin-neck-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-parietooccipital-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-parietooccipital-primitive_neuroectodermal_tumour-medulloblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
cerebral_hemisphere	cerebral_hemisphere	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebellum-other-liponeurocytoma	central_nervous_system-cerebellum-other-liponeurocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
breast-other-fibrosis	breast-other-fibrosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
Bartholin_gland	Bartholin_gland	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-face-malignant_melanoma-superficial_spreading	skin-face-malignant_melanoma-superficial_spreading	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-colon-serrated_polyp-hyperplastic_polyp	large_intestine-colon-serrated_polyp-hyperplastic_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrial_polyp	endometrial_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
urinary_tract-bladder-papilloma-inverted	urinary_tract-bladder-papilloma-inverted	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
rhabdoid_glioblastoma	rhabdoid_glioblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
juvenile_angiofibroma	juvenile_angiofibroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-other-splanchnic_vein_thrombosis	haematopoietic_and_lymphoid_tissue-other-splanchnic_vein_thrombosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
capillary	capillary	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
bone-frontal-other-ameloblastoma	bone-frontal-other-ameloblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-frontal_lobe-other-ganglioglioma	central_nervous_system-frontal_lobe-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-parotid-carcinoma-adenocarcinoma	salivary_gland-parotid-carcinoma-adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-mediastinum-lymphoid_neoplasm-precursor_T_cell_lymphoblastic_lymphoma	haematopoietic_and_lymphoid_tissue-mediastinum-lymphoid_neoplasm-precursor_T_cell_lymphoblastic_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thymus-thymic_carcinoma-undifferentiated_carcinoma	thymus-thymic_carcinoma-undifferentiated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-duodenum-other-hamartoma	small_intestine-duodenum-other-hamartoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
goblet_cell	goblet_cell	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
urinary_tract-bladder-other-normal	urinary_tract-bladder-other-normal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporooccipital-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-temporooccipital-primitive_neuroectodermal_tumour-medulloblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-appendix-carcinoid-endocrine_tumour-goblet_cell	large_intestine-appendix-carcinoid-endocrine_tumour-goblet_cell	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-thalamus-glioma-oligodendroglioma_Grade_II	central_nervous_system-thalamus-glioma-oligodendroglioma_Grade_II	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_leukaemia_not_otherwise_specified	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_leukaemia_not_otherwise_specified	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-other-hamartoma	large_intestine-other-hamartoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-glioma-ependymoma	central_nervous_system-glioma-ependymoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
T_cell_leukaemia_not_otherwise_specified	T_cell_leukaemia_not_otherwise_specified	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-angiocentric	central_nervous_system-cerebral_cortex-glioma-angiocentric	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-scalp-malignant_melanoma-spitzoid	skin-scalp-malignant_melanoma-spitzoid	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	central_nervous_system-parietooccipital-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thyroid-other-follicular_lesion-atypia_of_undetermined_significance	thyroid-other-follicular_lesion-atypia_of_undetermined_significance	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-hyperplasia-complex	endometrium-hyperplasia-complex	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
serrated_carcinoma	serrated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-supratentorial-glioma-astrocytoma_Grade_I	central_nervous_system-supratentorial-glioma-astrocytoma_Grade_I	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-head_neck-lymphoid_neoplasm-NK-T_cell_lymphoma	haematopoietic_and_lymphoid_tissue-head_neck-lymphoid_neoplasm-NK-T_cell_lymphoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
aberrant_crypt_foci	aberrant_crypt_foci	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-astrocytoma_Grade_I	central_nervous_system-cerebral_cortex-glioma-astrocytoma_Grade_I	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-right-adenoma-tubular	large_intestine-right-adenoma-tubular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasmacytoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-plasmacytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	haematopoietic_and_lymphoid_tissue-haematopoietic_neoplasm-acute_myeloid_leukaemia_associated_with_mastocytosis	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-rhabdoid_glioblastoma	central_nervous_system-temporal_lobe-glioma-rhabdoid_glioblastoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
stomach-carcinoma-small_cell_adenocarcinoma	stomach-carcinoma-small_cell_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-other-neoplasm	central_nervous_system-other-neoplasm	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
oesophagus-carcinoma-carcinosarcoma	oesophagus-carcinoma-carcinosarcoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
fibroxanthoma	fibroxanthoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-flank-benign_melanocytic_nevus	skin-flank-benign_melanocytic_nevus	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-malignant_melanoma-vertical_growth_phase	skin-malignant_melanoma-vertical_growth_phase	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
FSH	FSH	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
ovarian_sex_cord_tumour	ovarian_sex_cord_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
kidney-other-mesoblastic_nephroma	kidney-other-mesoblastic_nephroma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporal_lobe-glioma-astrocytoma	central_nervous_system-temporal_lobe-glioma-astrocytoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-right-serrated_polyp-hyperplastic_polyp	large_intestine-right-serrated_polyp-hyperplastic_polyp	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
papillary_glioneuronal_tumour	papillary_glioneuronal_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-arm-benign_melanocytic_nevus-compound	skin-arm-benign_melanocytic_nevus-compound	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
upper_aerodigestive_tract-head_neck-other-dysplasia	upper_aerodigestive_tract-head_neck-other-dysplasia	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-temporooccipital-glioma-oligodendroglioma_Grade_III	central_nervous_system-temporooccipital-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thyroid-carcinoma-squamous_cell_carcinoma	thyroid-carcinoma-squamous_cell_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
intestinal	intestinal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-lower_leg-malignant_melanoma-nodular	skin-lower_leg-malignant_melanoma-nodular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-duodenum-adenoma-intestinal	small_intestine-duodenum-adenoma-intestinal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-neck-benign_melanocytic_nevus-compound	skin-neck-benign_melanocytic_nevus-compound	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-benign_melanocytic_nevus-blue	skin-benign_melanocytic_nevus-blue	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-medulla-other-ganglioglioma	central_nervous_system-medulla-other-ganglioglioma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-shoulder-benign_melanocytic_nevus-intradermal	skin-shoulder-benign_melanocytic_nevus-intradermal	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-shoulder-other-atypical_Spitzoid_tumour	skin-shoulder-other-atypical_Spitzoid_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
vertical_growth_phase	vertical_growth_phase	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
skin-elbow-benign_melanocytic_nevus-Spitz	skin-elbow-benign_melanocytic_nevus-Spitz	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
salivary_gland-parotid-carcinoma-large_cell_undifferentiated_carcinoma	salivary_gland-parotid-carcinoma-large_cell_undifferentiated_carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
thymus-carcinoid-endocrine_tumour	thymus-carcinoid-endocrine_tumour	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
large_intestine-left-adenoma-tubular	large_intestine-left-adenoma-tubular	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
central_nervous_system-cerebral_cortex-glioma-oligodendroglioma_Grade_III	central_nervous_system-cerebral_cortex-glioma-oligodendroglioma_Grade_III	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
small_intestine-carcinoma	small_intestine-carcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
lung-right_lower_lobe-carcinoma-acinar_adenocarcinoma	lung-right_lower_lobe-carcinoma-acinar_adenocarcinoma	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
meninges-meningioma-rhabdoid	meninges-meningioma-rhabdoid	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
vocal_cord	vocal_cord	1.00000000001044	1.04416802640832e-11	4	0	0	20	16828
endometrium-carcinoma-adenocarcinoma	endometrium-carcinoma-adenocarcinoma	1.00000000001076	1.07609893552069e-11	51	0	0	20	16828
haematopoietic_and_lymphoid_tissue-tonsil-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-tonsil-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	1.00000000001076	1.07609893552069e-11	51	0	0	20	16828
central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_II	central_nervous_system-brainstem-glioma-oligoastrocytoma_Grade_II	1.00000000001076	1.07609893552069e-11	51	0	0	20	16828
acral	acral	1.00000000001254	1.25448554379453e-11	268	0	0	20	16828
ovary-carcinoma-small_cell_carcinoma	ovary-carcinoma-small_cell_carcinoma	1.0000000000128	1.28036956228241e-11	125	0	0	20	16828
knee	knee	1.0000000000128	1.28036956228241e-11	125	0	0	20	16828
central_nervous_system-brain-glioma-oligodendroglioma_Grade_III	central_nervous_system-brain-glioma-oligodendroglioma_Grade_III	1.00000000001333	1.33264764196195e-11	249	0	0	20	16828
ovary-carcinoma-mucinous_carcinoma	ovary-carcinoma-mucinous_carcinoma	1.00000000001336	1.33623002074033e-11	456	0	0	20	16828
middle_lobe	middle_lobe	1.00000000001387	1.38712572002364e-11	1382	0	0	20	16828
dermatofibrosarcoma_protuberans	dermatofibrosarcoma_protuberans	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	soft_tissue-fibrous_tissue_and_uncertain_origin-gastrointestinal_stromal_tumour-spindle_and_epithelioid	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
genital	genital	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
skin-chest-other-keratoacanthoma	skin-chest-other-keratoacanthoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
NS-carcinoma-adenocarcinoma	NS-carcinoma-adenocarcinoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
spindle_and_epithelioid	spindle_and_epithelioid	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
skin-upper_leg-other-keratoacanthoma	skin-upper_leg-other-keratoacanthoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
salivary_gland-carcinoma-adenocarcinoma	salivary_gland-carcinoma-adenocarcinoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
bone-tibia-chondrosarcoma-peripheral	bone-tibia-chondrosarcoma-peripheral	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
skin-leg-carcinoma-squamous_cell_carcinoma	skin-leg-carcinoma-squamous_cell_carcinoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
skin-chest-carcinoma-squamous_cell_carcinoma	skin-chest-carcinoma-squamous_cell_carcinoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
skin-scalp-malignant_melanoma-superficial_spreading	skin-scalp-malignant_melanoma-superficial_spreading	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma	1.00000000001425	1.42479850624078e-11	19	0	0	20	16828
